DATAFLOW,TIME_PERIOD,desagregaciones,OBS_VALUE,TDCON,SEXO,AREA_REF,FREQ,INDICADOR,DECIMALS,UNIDAD,MULT
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_indefinido_sexototal,2758860,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_plazo_fijo_hombres,931019,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_plazo_fijo_mujeres,462821,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contrato_plazo_fijo_sexototal,1393840,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contratototal_hombres,2618858,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contratototal_mujeres,1533841,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contratototal_sin_informacion,1,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,contratototal_sexototal,4152700,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M01,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_indefinido_hombres,1672086,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_indefinido_mujeres,1063015,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_indefinido_sexototal,2735102,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_plazo_fijo_hombres,932427,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_plazo_fijo_mujeres,468355,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_plazo_fijo_sin_informacion,1,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contrato_plazo_fijo_sexototal,1400783,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contratototal_hombres,2604513,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contratototal_mujeres,1531370,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contratototal_sin_informacion,2,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,contratototal_sexototal,4135885,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M02,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_indefinido_hombres,1673303,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_indefinido_mujeres,1073318,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_indefinido_sexototal,2746622,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_plazo_fijo_hombres,920818,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_plazo_fijo_mujeres,465183,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_plazo_fijo_sin_informacion,1,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contrato_plazo_fijo_sexototal,1386002,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contratototal_hombres,2594121,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contratototal_mujeres,1538501,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contratototal_sin_informacion,2,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,contratototal_sexototal,4132624,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M03,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_indefinido_hombres,1703295,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_indefinido_mujeres,1094468,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_indefinido_sexototal,2797764,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_plazo_fijo_hombres,913412,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_plazo_fijo_mujeres,453505,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contrato_plazo_fijo_sexototal,1366917,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contratototal_hombres,2616707,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contratototal_mujeres,1547973,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contratototal_sin_informacion,1,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,contratototal_sexototal,4164681,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M04,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_indefinido_hombres,1682732,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_indefinido_mujeres,1085354,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_indefinido_sexototal,2768087,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_plazo_fijo_hombres,878501,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_plazo_fijo_mujeres,425635,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contrato_plazo_fijo_sexototal,1304136,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contratototal_hombres,2561233,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contratototal_mujeres,1510989,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contratototal_sin_informacion,1,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,contratototal_sexototal,4072223,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M05,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_indefinido_hombres,1684859,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_indefinido_mujeres,1093429,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_indefinido_sexototal,2778289,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_plazo_fijo_hombres,867855,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_plazo_fijo_mujeres,408711,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contrato_plazo_fijo_sexototal,1276566,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contratototal_hombres,2552714,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contratototal_mujeres,1502140,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contratototal_sin_informacion,1,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,contratototal_sexototal,4054855,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M06,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_indefinido_hombres,1703988,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_indefinido_mujeres,1107728,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_indefinido_sin_informacion,819,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_indefinido_sexototal,2812535,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_plazo_fijo_hombres,874922,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_plazo_fijo_mujeres,408260,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_plazo_fijo_sin_informacion,361,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contrato_plazo_fijo_sexototal,1283543,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contratototal_hombres,2578910,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contratototal_mujeres,1515988,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contratototal_sin_informacion,1180,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,contratototal_sexototal,4096078,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M07,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_indefinido_hombres,1697444,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_indefinido_mujeres,1108897,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_indefinido_sin_informacion,1,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_indefinido_sexototal,2806342,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_plazo_fijo_hombres,860796,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_plazo_fijo_mujeres,398140,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contrato_plazo_fijo_sexototal,1258936,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contratototal_hombres,2558240,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contratototal_mujeres,1507037,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contratototal_sin_informacion,1,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,contratototal_sexototal,4065278,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M08,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_indefinido_hombres,1702823,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_indefinido_mujeres,1113979,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_indefinido_sin_informacion,5,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_indefinido_sexototal,2816807,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_plazo_fijo_hombres,833455,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_plazo_fijo_mujeres,386643,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_plazo_fijo_sin_informacion,1,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contrato_plazo_fijo_sexototal,1220099,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contratototal_hombres,2536278,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contratototal_mujeres,1500622,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contratototal_sin_informacion,6,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,contratototal_sexototal,4036906,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M09,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_indefinido_hombres,1682582,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_indefinido_mujeres,1101504,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_indefinido_sin_informacion,674,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_indefinido_sexototal,2784760,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_plazo_fijo_hombres,819539,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_plazo_fijo_mujeres,386091,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_plazo_fijo_sin_informacion,1334,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contrato_plazo_fijo_sexototal,1206964,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contratototal_hombres,2502121,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contratototal_mujeres,1487595,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contratototal_sin_informacion,2008,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,contratototal_sexototal,3991724,_T,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,casa_particular_hombres,,TDC_9,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,casa_particular_mujeres,,TDC_9,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,casa_particular_sin_informacion,,TDC_9,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M10,casa_particular_sexototal,,TDC_9,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_indefinido_hombres,1723879,TDC_7,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_indefinido_mujeres,1129975,TDC_7,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_indefinido_sin_informacion,2,TDC_7,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_indefinido_sexototal,2853856,TDC_7,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_plazo_fijo_hombres,894097,TDC_8,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_plazo_fijo_mujeres,444790,TDC_8,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_plazo_fijo_sin_informacion,0,TDC_8,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contrato_plazo_fijo_sexototal,1338887,TDC_8,_T,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contratototal_hombres,2617976,_T,M,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contratototal_mujeres,1574765,_T,F,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contratototal_sin_informacion,2,_T,_X,_T,M,NCOTSC,0,PS,0
SIMEL_CL:DF_NCOTSC_SEXO_TDCON(1.0),2013-M11,contratototal_sexototal,4192743,_T,_T,_T,M,NCOTSC,0,PS,0
